DATE	WGPT:HW1_1	WGPT:HW1_2	WGPT:HW1_3	WGPT:HW1_4	WGPT:HW1_5	WGPT:HW1_6	WGPT:HW1_7	WGPT:HW1_8	WGPT:HW2_10	WGPT:HW2_6	WGPT:HW2_7	WGPT:HW2_8	WGPT:HW2_9	WGPT:HW3_10	WGPT:HW3_11	WGPT:HW3_12	WGPT:HW3_13	WGPT:HW3_14	WGPT:HW3_15	WGPT:HW3_16	WGPT:HW3_17	WGPT:HW3_18	WGPT:HW3_19	WGPT:HW3_9	WWPT:HW1_1	WWPT:HW1_2	WWPT:HW1_3	WWPT:HW1_4	WWPT:HW1_5	WWPT:HW1_6	WWPT:HW1_7	WWPT:HW1_8	WWPT:HW2_10	WWPT:HW2_6	WWPT:HW2_7	WWPT:HW2_8	WWPT:HW2_9	WWPT:HW3_10	WWPT:HW3_11	WWPT:HW3_12	WWPT:HW3_13	WWPT:HW3_14	WWPT:HW3_15	WWPT:HW3_16	WWPT:HW3_17	WWPT:HW3_18	WWPT:HW3_19	WWPT:HW3_9	WBP9:HW1_1	WBP9:HW1_2	WBP9:HW1_3	WBP9:HW1_4	WBP9:HW1_5	WBP9:HW1_6	WBP9:HW1_7	WBP9:HW1_8	WBP9:HW2_10	WBP9:HW2_6	WBP9:HW2_7	WBP9:HW2_8	WBP9:HW2_9	WBP9:HW3_10	WBP9:HW3_11	WBP9:HW3_12	WBP9:HW3_13	WBP9:HW3_14	WBP9:HW3_15	WBP9:HW3_16	WBP9:HW3_17	WBP9:HW3_18	WBP9:HW3_19	WBP9:HW3_9	WTHP:HW1_1	WTHP:HW1_2	WTHP:HW1_3	WTHP:HW1_4	WTHP:HW1_5	WTHP:HW1_6	WTHP:HW1_7	WTHP:HW1_8	WTHP:HW2_10	WTHP:HW2_6	WTHP:HW2_7	WTHP:HW2_8	WTHP:HW2_9	WTHP:HW3_10	WTHP:HW3_11	WTHP:HW3_12	WTHP:HW3_13	WTHP:HW3_14	WTHP:HW3_15	WTHP:HW3_16	WTHP:HW3_17	WTHP:HW3_18	WTHP:HW3_19	WTHP:HW3_9
	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)
13 Sep 2027	8.006112E+8	8.2362272E+8	9.4178906E+8	9.6350624E+8	8.8235648E+8	0	0	0	0	7.6725907E+8	7.8587974E+8	7.863177E+8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.61528	79.914345	79.361992	80.30394	76.999512	0	0	0	0	78.742775	81.30912	75.195869	0	0	0	0	0	0	0	0	0	0	0	0	72.492737	73.114433	72.350731	73.418373	69.032036	0	0	0	0	71.192444	74.423401	67.75132	0	0	0	0	0	0	0	0	0	0	0	0
01 Nov 2027	8.4047187E+8	8.64496E+8	9.8831642E+8	1.0111606E+9	9.2592282E+8	0	0	0	0	8.0557075E+8	8.2509606E+8	8.2545075E+8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.327408	79.636772	79.055702	79.98925	76.692177	0	0	0	0	78.524902	81.079018	74.988037	0	0	0	0	0	0	0	0	0	0	0	0	72.220078	72.85141	72.061111	73.121338	68.738701	0	0	0	0	70.98217	74.203255	67.548622	0	0	0	0	0	0	0	0	0	0	0	0
01 Dec 2027	8.6510336E+8	8.8975866E+8	1.0170598E+9	1.0405998E+9	9.5282854E+8	0	0	0	0	8.292647E+8	8.4935123E+8	8.4965158E+8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.150566	79.467117	78.86866	79.79689	76.504601	0	0	0	0	78.390785	80.93924	74.859505	0	0	0	0	0	0	0	0	0	0	0	0	72.052254	72.69001	71.883972	72.939484	68.560204	0	0	0	0	70.850647	74.068245	67.422249	0	0	0	0	0	0	0	0	0	0	0	0
01 Jan 2028	8.8973203E+8	9.1502214E+8	1.0457956E+9	1.070031E+9	9.7972218E+8	0	0	0	0	8.5296813E+8	8.7361773E+8	8.7386112E+8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.974449	79.299294	78.68325	79.606262	76.316818	0	0	0	0	78.258644	80.802132	74.732979	0	0	0	0	0	0	0	0	0	0	0	0	71.885643	72.531113	71.708702	72.759621	68.380753	0	0	0	0	70.722397	73.937202	67.299179	0	0	0	0	0	0	0	0	0	0	0	0
05 Feb 2028	9.1862822E+8	9.4466784E+8	1.0795062E+9	1.1045567E+9	1.0112646E+9	0	0	0	0	8.8079347E+8	9.0210624E+8	9.0227968E+8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.768967	79.104698	78.468063	79.385002	76.097786	0	0	0	0	78.105423	80.644516	74.586029	0	0	0	0	0	0	0	0	0	0	0	0	71.691406	72.347061	71.505386	72.550964	68.171394	0	0	0	0	70.573997	73.786888	67.156525	0	0	0	0	0	0	0	0	0	0	0	0
01 Apr 2028	9.6462355E+8	9.9186592E+8	1.1331567E+9	1.1595039E+9	1.0614509E+9	0	0	0	0	9.2511245E+8	9.4748621E+8	9.4754138E+8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.445015	78.800377	78.131065	79.038528	75.752335	0	0	0	0	77.865967	80.401123	74.356026	0	0	0	0	0	0	0	0	0	0	0	0	71.385529	72.059723	71.18721	72.22448	67.840759	0	0	0	0	70.342911	73.555634	66.934052	0	0	0	0	0	0	0	0	0	0	0	0
17 May 2028	1.0014086E+9	1.0296264E+9	1.1760557E+9	1.2034386E+9	1.1015607E+9	0	0	0	0	9.6059366E+8	9.8382438E+8	9.8377478E+8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.188622	78.56015	77.865479	78.765274	75.481384	0	0	0	0	77.675186	80.210129	74.171684	0	0	0	0	0	0	0	0	0	0	0	0	71.142876	71.831749	70.935349	71.966469	67.582542	0	0	0	0	70.156769	73.371773	66.753784	0	0	0	0	0	0	0	0	0	0	0	0
02 Jun 2028	1.0146826E+9	1.0432563E+9	1.1915336E+9	1.2192899E+9	1.1160274E+9	0	0	0	0	9.7340742E+8	9.9695034E+8	9.968592E+8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.096764	78.473816	77.770439	78.667336	75.385796	0	0	0	0	77.605545	80.141327	74.104019	0	0	0	0	0	0	0	0	0	0	0	0	71.05545	71.74881	70.844147	71.873535	67.492271	0	0	0	0	70.087158	73.303436	66.686089	0	0	0	0	0	0	0	0	0	0	0	0
26 Jun 2028	1.0345919E+9	1.0637017E+9	1.2147475E+9	1.2430636E+9	1.1377224E+9	0	0	0	0	9.9263181E+8	1.0166448E+9	1.016489E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.958992	78.345314	77.62822	78.521095	75.239494	0	0	0	0	77.503632	80.039833	74.005516	0	0	0	0	0	0	0	0	0	0	0	0	70.92469	71.627441	70.708557	71.73571	67.352127	0	0	0	0	69.9888	73.206795	66.59082	0	0	0	0	0	0	0	0	0	0	0	0
05 Aug 2028	1.0669449E+9	1.0969312E+9	1.2524677E+9	1.2816929E+9	1.1729669E+9	0	0	0	0	1.0238855E+9	1.0486664E+9	1.0484004E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.736732	78.138878	77.39962	78.286095	75.003647	0	0	0	0	77.340309	79.877892	73.847679	0	0	0	0	0	0	0	0	0	0	0	0	70.713028	71.432518	70.490677	71.514275	67.126381	0	0	0	0	69.831177	73.052673	66.438095	0	0	0	0	0	0	0	0	0	0	0	0
15 Sep 2028	1.1004335E+9	1.1313368E+9	1.291508E+9	1.3216737E+9	1.2094322E+9	0	0	0	0	1.0562602E+9	1.0818432E+9	1.0814543E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.508881	77.927612	77.165932	78.045792	74.763229	0	0	0	0	77.17244	79.71286	73.685081	0	0	0	0	0	0	0	0	0	0	0	0	70.495796	71.23246	70.2677	71.28759	66.896851	0	0	0	0	69.668137	72.894302	66.279785	0	0	0	0	0	0	0	0	0	0	0	0
02 Nov 2028	1.1393496E+9	1.1713304E+9	1.3368709E+9	1.3681286E+9	1.2517884E+9	0	0	0	0	1.0939101E+9	1.1204346E+9	1.1198915E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.246712	77.685333	76.897903	77.770241	74.486656	0	0	0	0	76.97995	79.524681	73.498642	0	0	0	0	0	0	0	0	0	0	0	0	70.245949	71.00322	70.012032	71.027748	66.63253	0	0	0	0	69.481537	72.714066	66.098602	0	0	0	0	0	0	0	0	0	0	0	0
02 Dec 2028	1.1634543E+9	1.1961112E+9	1.3649661E+9	1.3968996E+9	1.2780104E+9	0	0	0	0	1.1172511E+9	1.1443657E+9	1.1437184E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.08577	77.536415	76.733566	77.601189	74.318535	0	0	0	0	76.860512	79.408958	73.382584	0	0	0	0	0	0	0	0	0	0	0	0	70.092216	70.860092	69.854919	70.866638	66.472763	0	0	0	0	69.364235	72.601227	65.984398	0	0	0	0	0	0	0	0	0	0	0	0
01 Jan 2029	1.1875551E+9	1.2208933E+9	1.3930548E+9	1.4256637E+9	1.3042204E+9	0	0	0	0	1.1406003E+9	1.1683098E+9	1.1675525E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.925583	77.388741	76.570351	77.433411	74.150169	0	0	0	0	76.742645	79.29467	73.268234	0	0	0	0	0	0	0	0	0	0	0	0	69.939522	70.718842	69.699173	70.706787	66.311874	0	0	0	0	69.249733	72.491356	65.873047	0	0	0	0	0	0	0	0	0	0	0	0
06 Feb 2029	1.217156E+9	1.251338E+9	1.4275521E+9	1.46099E+9	1.3364022E+9	0	0	0	0	1.1692938E+9	1.1977395E+9	1.1968402E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.730194	77.209129	76.371735	77.229317	73.944595	0	0	0	0	76.599548	79.156189	73.129448	0	0	0	0	0	0	0	0	0	0	0	0	69.75338	70.547302	69.50975	70.512451	66.115303	0	0	0	0	69.111107	72.358749	65.738235	0	0	0	0	0	0	0	0	0	0	0	0
08 Apr 2029	1.2665596E+9	1.3021641E+9	1.4851241E+9	1.5199451E+9	1.3900927E+9	0	0	0	0	1.2172151E+9	1.2469014E+9	1.2457507E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.407867	76.914078	76.045258	76.894005	73.605225	0	0	0	0	76.365021	78.930023	72.902267	0	0	0	0	0	0	0	0	0	0	0	0	69.446541	70.265991	69.198593	70.193398	65.790298	0	0	0	0	68.884682	72.143219	65.518272	0	0	0	0	0	0	0	0	0	0	0	0
23 May 2029	1.3035811E+9	1.3402702E+9	1.528263E+9	1.5641198E+9	1.4303007E+9	0	0	0	0	1.2531666E+9	1.2837978E+9	1.2824404E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.169327	76.695389	75.803963	76.646027	73.356682	0	0	0	0	76.189384	78.762177	72.731522	0	0	0	0	0	0	0	0	0	0	0	0	69.219048	70.05619	68.96814	69.956902	65.553764	0	0	0	0	68.712868	71.980263	65.350647	0	0	0	0	0	0	0	0	0	0	0	0
05 Jul 2029	1.3384959E+9	1.3762209E+9	1.5689449E+9	1.6057782E+9	1.4682047E+9	0	0	0	0	1.2871E+9	1.3186339E+9	1.3170679E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.946159	76.491325	75.578712	76.414673	73.123482	0	0	0	0	76.025711	78.60598	72.572525	0	0	0	0	0	0	0	0	0	0	0	0	69.006371	69.860863	68.753174	69.736443	65.3311	0	0	0	0	68.553581	71.829613	65.195412	0	0	0	0	0	0	0	0	0	0	0	0
29 Aug 2029	1.3829357E+9	1.421995E+9	1.6207223E+9	1.6587982E+9	1.5164288E+9	0	0	0	0	1.3303244E+9	1.3630209E+9	1.3611725E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.664925	76.235023	75.295654	76.124092	72.829071	0	0	0	0	75.820534	78.410553	72.373322	0	0	0	0	0	0	0	0	0	0	0	0	68.738564	69.616089	68.483185	69.459785	65.049454	0	0	0	0	68.354675	71.642342	65.001755	0	0	0	0	0	0	0	0	0	0	0	0
16 Oct 2029	1.4217256E+9	1.4619679E+9	1.6659149E+9	1.7050751E+9	1.5584991E+9	0	0	0	0	1.3680913E+9	1.4018184E+9	1.399705E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.422173	76.013748	75.051735	75.873581	72.576271	0	0	0	0	75.642387	78.241806	72.200035	0	0	0	0	0	0	0	0	0	0	0	0	68.50721	69.404114	68.250107	69.221024	64.808388	0	0	0	0	68.180756	71.479073	64.832169	0	0	0	0	0	0	0	0	0	0	0	0
23 Nov 2029	1.4528347E+9	1.4940383E+9	1.7021574E+9	1.7421869E+9	1.5922237E+9	0	0	0	0	1.3984059E+9	1.4329708E+9	1.430631E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.229149	75.837845	74.857964	75.674606	72.375473	0	0	0	0	75.500397	78.107635	72.061752	0	0	0	0	0	0	0	0	0	0	0	0	68.32309	69.235458	68.064865	69.031319	64.616966	0	0	0	0	68.041901	71.348892	64.696671	0	0	0	0	0	0	0	0	0	0	0	0
01 Jan 2030	1.4839359E+9	1.5261108E+9	1.7383899E+9	1.7792884E+9	1.6259281E+9	0	0	0	0	1.4287334E+9	1.4641452E+9	1.4615683E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.037498	75.663536	74.665855	75.477448	72.175591	0	0	0	0	75.35984	77.974899	71.924965	0	0	0	0	0	0	0	0	0	0	0	0	68.14035	69.068665	67.881348	68.843491	64.42601	0	0	0	0	67.905022	71.220886	64.563202	0	0	0	0	0	0	0	0	0	0	0	0
12 Jan 2030	1.4910584E+9	1.5334582E+9	1.7466872E+9	1.7877847E+9	1.6336439E+9	2689043.8	8072696.5	7819066.5	0	1.4356835E+9	1.4712911E+9	1.4686574E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.594078	75.907135	75.043243	75.672928	73.156784	76.616936	83.193886	74.701782	0	76.031837	78.144226	72.955574	0	0	0	0	0	0	0	0	0	0	0	0	69.367012	69.935654	68.945145	69.688095	66.273064	66.528595	76.086166	68.113556	0	69.337402	72.026314	66.375153	0	0	0	0	0	0	0	0	0	0	0	0
27 Jan 2030	1.5001588E+9	1.542799E+9	1.7572634E+9	1.7985806E+9	1.6436067E+9	6080304	17653424	17380876	0	1.4445869E+9	1.4803661E+9	1.4778053E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.675156	75.926888	75.090088	75.676888	73.158348	76.516449	81.731133	74.348877	0	76.173622	78.152863	73.212341	0	0	0	0	0	0	0	0	0	0	0	0	69.424934	69.944275	68.974464	69.681885	66.223976	66.433678	74.864586	67.829361	0	69.444183	72.025543	66.575562	0	0	0	0	0	0	0	0	0	0	0	0
10 Feb 2030	1.5095407E+9	1.55242E+9	1.7681612E+9	1.809698E+9	1.6538637E+9	9564012	27341798	27175382	0	1.4537736E+9	1.4897119E+9	1.4872614E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.67588	75.91909	75.081207	75.653694	73.111992	76.451981	80.843239	74.20845	0	76.239174	78.149879	73.354401	0	0	0	0	0	0	0	0	0	0	0	0	69.420578	69.933701	68.961838	69.657021	66.175575	66.373993	74.086136	67.700508	0	69.498367	72.019684	66.697952	0	0	0	0	0	0	0	0	0	0	0	0
24 Feb 2030	1.5180419E+9	1.5611368E+9	1.7780346E+9	1.8197684E+9	1.6631508E+9	12714919	36022548	36031812	0	1.4621057E+9	1.4981801E+9	1.4958481E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.653137	75.902969	75.050758	75.61911	73.064369	76.400848	80.232979	74.132896	0	76.270737	78.14431	73.43927	0	0	0	0	0	0	0	0	0	0	0	0	69.396797	69.916534	68.930954	69.622734	66.128845	66.326744	73.548073	67.629524	0	69.523514	72.012367	66.770782	0	0	0	0	0	0	0	0	0	0	0	0
09 Mar 2030	1.5260172E+9	1.5693152E+9	1.7872961E+9	1.8292145E+9	1.6718601E+9	15667259	44105568	44333752	0	1.4699286E+9	1.5061263E+9	1.5039164E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.622078	75.882393	75.010872	75.57827	73.019058	76.353592	79.750061	74.077682	0	76.286194	78.137802	73.496422	0	0	0	0	0	0	0	0	0	0	0	0	69.36618	69.895744	68.892097	69.583199	66.084984	66.283104	73.120117	67.576935	0	69.534897	72.004608	66.819748	0	0	0	0	0	0	0	0	0	0	0	0
22 Mar 2030	1.5341751E+9	1.5776823E+9	1.7967686E+9	1.8388754E+9	1.6807665E+9	18683992	52325952	52822620	0	1.4779357E+9	1.5142575E+9	1.5121804E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.584641	75.856621	74.962685	75.530182	72.971924	76.303978	79.308929	74.02655	0	76.292213	78.130257	73.539017	0	0	0	0	0	0	0	0	0	0	0	0	69.329941	69.8703	68.845818	69.537148	66.03952	66.237312	72.727585	67.528061	0	69.538048	71.996063	66.856033	0	0	0	0	0	0	0	0	0	0	0	0
02 Apr 2030	1.5415359E+9	1.585233E+9	1.8053142E+9	1.847591E+9	1.688801E+9	21403304	59704488	60480168	0	1.4851651E+9	1.5215973E+9	1.5196454E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.547691	75.829849	74.914986	75.482857	72.928268	76.257683	78.938507	73.98127	0	76.291367	78.122795	73.566689	0	0	0	0	0	0	0	0	0	0	0	0	69.294266	69.843994	68.80014	69.49192	65.997368	66.194542	72.398354	67.484673	0	69.534935	71.987564	66.878593	0	0	0	0	0	0	0	0	0	0	0	0
02 May 2030	1.5601554E+9	1.6043363E+9	1.8269271E+9	1.8696349E+9	1.7091219E+9	28268522	78288744	79847808	0	1.5034612E+9	1.5401718E+9	1.5385467E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.443916	75.745224	74.778008	75.34713	72.810219	76.130363	78.089836	73.859795	0	76.269066	78.102036	73.603836	0	0	0	0	0	0	0	0	0	0	0	0	69.195908	69.763412	68.67054	69.363724	65.884445	66.077324	71.632935	67.369408	0	69.511894	71.966759	66.910782	0	0	0	0	0	0	0	0	0	0	0	0
02 Jun 2030	1.5799551E+9	1.6246564E+9	1.8498986E+9	1.8930657E+9	1.7307237E+9	35550108	97859664	1.0043651E+8	0	1.5229399E+9	1.5599474E+9	1.5586871E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.324142	75.639168	74.6203	75.190666	72.675209	75.985077	77.288368	73.719902	0	76.224594	78.076393	73.605774	0	0	0	0	0	0	0	0	0	0	0	0	69.081314	69.66143	68.52066	69.215317	65.754471	65.943207	70.916901	67.236023	0	69.465378	71.939156	66.905846	0	0	0	0	0	0	0	0	0	0	0	0
28 Jun 2030	1.5960253E+9	1.6411528E+9	1.8685327E+9	1.9120735E+9	1.7482499E+9	41446740	1.136021E+8	1.1714105E+8	0	1.5387663E+9	1.5760201E+9	1.5750621E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.222198	75.544678	74.486877	75.058044	72.560562	75.861694	76.697662	73.60025	0	76.17823	78.053276	73.589706	0	0	0	0	0	0	0	0	0	0	0	0	68.983376	69.570374	68.393677	69.08931	65.643921	65.829132	70.388123	67.121811	0	69.417236	71.913612	66.884468	0	0	0	0	0	0	0	0	0	0	0	0
20 Jul 2030	1.6099397E+9	1.655438E+9	1.8846592E+9	1.9285243E+9	1.7634199E+9	46542400	1.2714428E+8	1.3159991E+8	0	1.5524803E+9	1.5899525E+9	1.5892573E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.131279	75.457916	74.368423	74.940071	72.458282	75.751419	76.224281	73.492996	0	76.132744	78.031868	73.567383	0	0	0	0	0	0	0	0	0	0	0	0	68.896248	69.487122	68.281113	68.977348	65.545509	65.727211	69.962898	67.019676	0	69.370979	71.890388	66.85881	0	0	0	0	0	0	0	0	0	0	0	0
22 Aug 2030	1.6313446E+9	1.6774156E+9	1.909457E+9	1.9538218E+9	1.7867502E+9	54359848	1.4787032E+8	1.5383611E+8	0	1.5735904E+9	1.6114072E+9	1.6111154E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.987122	75.316101	74.181412	74.753471	72.295586	75.575539	75.566521	73.321548	0	76.055206	77.996582	73.522995	0	0	0	0	0	0	0	0	0	0	0	0	68.7593	69.352448	68.104156	68.801071	65.389725	65.565063	69.365883	66.85714	0	69.294983	71.85463	66.813026	0	0	0	0	0	0	0	0	0	0	0	0
05 Oct 2030	1.6587547E+9	1.7055611E+9	1.9411912E+9	1.9861972E+9	1.8166118E+9	64334024	1.7422704E+8	1.8229674E+8	0	1.6006486E+9	1.6389249E+9	1.6391446E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.796387	75.12484	73.938026	74.509987	72.080925	75.343506	74.828697	73.095253	0	75.943733	77.946159	73.449036	0	0	0	0	0	0	0	0	0	0	0	0	68.577896	69.170746	67.873779	68.570976	65.184242	65.351036	68.696838	66.642632	0	69.185684	71.803284	66.737549	0	0	0	0	0	0	0	0	0	0	0	0
18 Nov 2030	1.6864872E+9	1.7340393E+9	1.973273E+9	2.0189295E+9	1.8468067E+9	74387440	2.0069478E+8	2.1107382E+8	0	1.6280559E+9	1.6668241E+9	1.6675492E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.598854	74.925545	73.691704	74.263168	71.860222	75.105202	74.174896	72.863411	0	75.821037	77.889542	73.360474	0	0	0	0	0	0	0	0	0	0	0	0	68.389709	68.981133	67.640472	68.337524	64.973045	65.130989	68.104568	66.422867	0	69.065063	71.745087	66.647346	0	0	0	0	0	0	0	0	0	0	0	0
10 Dec 2030	1.7003598E+9	1.7482856E+9	1.9893092E+9	2.035292E+9	1.861902E+9	79406168	2.1385139E+8	2.2546002E+8	0	1.6417805E+9	1.6808093E+9	1.6817793E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.498901	74.825119	73.570099	74.141006	71.749969	74.985977	73.874435	72.748047	0	75.755798	77.858917	73.309731	0	0	0	0	0	0	0	0	0	0	0	0	68.29348	68.884506	67.524757	68.221375	64.867416	65.020355	67.835556	66.313286	0	68.999054	71.711273	66.593575	0	0	0	0	0	0	0	0	0	0	0	0
01 Jan 2031	1.7142355E+9	1.7625356E+9	2.0053435E+9	2.0516531E+9	1.8769965E+9	84416944	2.2697424E+8	2.3984528E+8	0	1.6555149E+9	1.6948123E+9	1.6960221E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.398895	74.724823	73.449295	74.019844	71.639275	74.867424	73.5895	72.63266	0	75.690689	77.827744	73.260254	0	0	0	0	0	0	0	0	0	0	0	0	68.198341	68.789185	67.41037	68.106834	64.761681	64.910896	67.576469	66.20401	0	68.935463	71.679619	66.544037	0	0	0	0	0	0	0	0	0	0	0	0
